Year,Date,Hijri_Date,Day,Multan_DOC_Rate,Multan_Farm_Rate
2018,14-Dec-18,7 Rabi Al-Thani,Friday,56,145
2018,15-Dec-18,8 Rabi Al-Thani,Saturday,56,140
2018,16-Dec-18,9 Rabi Al-Thani,Sunday,54,130
2018,17-Dec-18,10 Rabi Al-Thani,Monday,52,140
2018,18-Dec-18,11 Rabi Al-Thani,Tuesday,46,137
2018,19-Dec-18,12 Rabi Al-Thani,Wednesday,46,137
2018,20-Dec-18,13 Rabi Al-Thani,Thursday,48,140
2018,21-Dec-18,14 Rabi Al-Thani,Friday,48,149
2018,22-Dec-18,15 Rabi Al-Thani,Saturday,48,146
2018,23-Dec-18,16 Rabi Al-Thani,Sunday,48,145
2018,24-Dec-18,17 Rabi Al-Thani,Monday,48,145
2018,25-Dec-18,18 Rabi Al-Thani,Tuesday,48,140
2018,26-Dec-18,19 Rabi Al-Thani,Wednesday,48,141
2018,27-Dec-18,20 Rabi Al-Thani,Thursday,44,146
2018,28-Dec-18,21 Rabi Al-Thani,Friday,42,138
2018,29-Dec-18,22 Rabi Al-Thani,Saturday,36,137
2018,30-Dec-18,23 Rabi Al-Thani,Sunday,36,126
2018,31-Dec-18,24 Rabi Al-Thani,Monday,36,135
2019,1-Jan-19,25 Rabi Al-Thani,Tuesday,28,124
2019,2-Jan-19,26 Rabi Al-Thani,Wednesday,24,123
2019,3-Jan-19,27 Rabi Al-Thani,Thursday,24,120
2019,4-Jan-19,28 Rabi Al-Thani,Friday,24,113
2019,5-Jan-19,29 Rabi Al-Thani,Saturday,26,116
2019,6-Jan-19,30 Rabi Al-Thani,Sunday,26,115
2019,7-Jan-19,1 Jumada Al-Awwal,Monday,26,108
2019,8-Jan-19,2 Jumada Al-Awwal,Tuesday,26,110
2019,9-Jan-19,3 Jumada Al-Awwal,Wednesday,26,115
2019,10-Jan-19,4 Jumada Al-Awwal,Thursday,28,120
2019,11-Jan-19,5 Jumada Al-Awwal,Friday,30,129
2019,12-Jan-19,6 Jumada Al-Awwal,Saturday,30,129
2019,13-Jan-19,7 Jumada Al-Awwal,Sunday,30,121
2019,14-Jan-19,8 Jumada Al-Awwal,Monday,30,120
2019,15-Jan-19,9 Jumada Al-Awwal,Tuesday,30,112
2019,16-Jan-19,10 Jumada Al-Awwal,Wednesday,30,107
2019,17-Jan-19,11 Jumada Al-Awwal,Thursday,30,110
2019,18-Jan-19,12 Jumada Al-Awwal,Friday,30,115
2019,19-Jan-19,13 Jumada Al-Awwal,Saturday,30,105
2019,20-Jan-19,14 Jumada Al-Awwal,Sunday,30,105
2019,21-Jan-19,15 Jumada Al-Awwal,Monday,30,103
2019,22-Jan-19,16 Jumada Al-Awwal,Tuesday,30,104
2019,23-Jan-19,17 Jumada Al-Awwal,Wednesday,28,100
2019,24-Jan-19,18 Jumada Al-Awwal,Thursday,28,100
2019,25-Jan-19,19 Jumada Al-Awwal,Friday,28,100
2019,26-Jan-19,20 Jumada Al-Awwal,Saturday,22,95
2019,27-Jan-19,21 Jumada Al-Awwal,Sunday,22,100
2019,28-Jan-19,22 Jumada Al-Awwal,Monday,22,110
2019,29-Jan-19,23 Jumada Al-Awwal,Tuesday,24,112
2019,30-Jan-19,24 Jumada Al-Awwal,Wednesday,30,122
2019,31-Jan-19,25 Jumada Al-Awwal,Thursday,30,120
2019,1-Feb-19,26 Jumada Al-Awwal,Friday,34,130
2019,2-Feb-19,27 Jumada Al-Awwal,Saturday,34,133
2019,3-Feb-19,28 Jumada Al-Awwal,Sunday,34,130
2019,4-Feb-19,29 Jumada Al-Awwal,Monday,34,124
2019,5-Feb-19,30 Jumada Al-Awwal,Tuesday,34,113
2019,6-Feb-19,1 Jumada Al-Thani,Wednesday,36,121
2019,7-Feb-19,2 Jumada Al-Thani,Thursday,36,121
2019,8-Feb-19,3 Jumada Al-Thani,Friday,38,122
2019,9-Feb-19,4 Jumada Al-Thani,Saturday,38,115
2019,10-Feb-19,5 Jumada Al-Thani,Sunday,39,112
2019,11-Feb-19,6 Jumada Al-Thani,Monday,40,120
2019,12-Feb-19,7 Jumada Al-Thani,Tuesday,40,123
2019,13-Feb-19,8 Jumada Al-Thani,Wednesday,42,122
2019,14-Feb-19,9 Jumada Al-Thani,Thursday,42,128
2019,15-Feb-19,10 Jumada Al-Thani,Friday,42,123
2019,16-Feb-19,11 Jumada Al-Thani,Saturday,42,120
2019,17-Feb-19,12 Jumada Al-Thani,Sunday,42,123
2019,18-Feb-19,13 Jumada Al-Thani,Monday,42,123
2019,19-Feb-19,14 Jumada Al-Thani,Tuesday,42,129
2019,20-Feb-19,15 Jumada Al-Thani,Wednesday,42,132
2019,21-Feb-19,16 Jumada Al-Thani,Thursday,44,132
2019,22-Feb-19,17 Jumada Al-Thani,Friday,44,136
2019,23-Feb-19,18 Jumada Al-Thani,Saturday,44,140
2019,24-Feb-19,19 Jumada Al-Thani,Sunday,44,137
2019,25-Feb-19,20 Jumada Al-Thani,Monday,44,133
2019,26-Feb-19,21 Jumada Al-Thani,Tuesday,44,137
2019,27-Feb-19,22 Jumada Al-Thani,Wednesday,46,145
2019,28-Feb-19,23 Jumada Al-Thani,Thursday,46,150
2019,1-Mar-19,24 Jumada Al-Thani,Friday,48,153
2019,2-Mar-19,25 Jumada Al-Thani,Saturday,48,155
2019,3-Mar-19,26 Jumada Al-Thani,Sunday,48,155
2019,4-Mar-19,27 Jumada Al-Thani,Monday,50,164
2019,5-Mar-19,28 Jumada Al-Thani,Tuesday,52,180
2019,6-Mar-19,29 Jumada Al-Thani,Wednesday,52,180
2019,7-Mar-19,30 Jumada Al-Thani,Thursday,52,165
2019,8-Mar-19,1 Rajab 1440,Friday,52,158
2019,9-Mar-19,2 Rajab 1440,Saturday,52,163
2019,10-Mar-19,3 Rajab 1440,Sunday,52,166
2019,11-Mar-19,4 Rajab 1440,Monday,52,170
2019,12-Mar-19,5 Rajab 1440,Tuesday,52,158
2019,13-Mar-19,6 Rajab 1440,Wednesday,52,158
2019,14-Mar-19,7 Rajab 1440,Thursday,52,164
2019,15-Mar-19,8 Rajab 1440,Friday,52,164
2019,16-Mar-19,9 Rajab 1440,Saturday,52,160
2019,17-Mar-19,10 Rajab 1440,Sunday,52,160
2019,18-Mar-19,11 Rajab 1440,Monday,52,164
2019,19-Mar-19,12 Rajab 1440,Tuesday,52,164
2019,20-Mar-19,13 Rajab 1440,Wednesday,52,165
2019,21-Mar-19,14 Rajab 1440,Thursday,52,168
2019,22-Mar-19,15 Rajab 1440,Friday,52,163
2019,23-Mar-19,16 Rajab 1440,Saturday,52,155
2019,24-Mar-19,17 Rajab 1440,Sunday,52,164
2019,25-Mar-19,18 Rajab 1440,Monday,52,162
2019,26-Mar-19,19 Rajab 1440,Tuesday,52,162
2019,27-Mar-19,20 Rajab 1440,Wednesday,52,165
2019,28-Mar-19,21 Rajab 1440,Thursday,52,167
2019,29-Mar-19,22 Rajab 1440,Friday,52,167
2019,30-Mar-19,23 Rajab 1440,Saturday,52,159
2019,31-Mar-19,24 Rajab 1440,Sunday,52,162
2019,1-Apr-19,25 Rajab 1440,Monday,52,161
2019,2-Apr-19,26 Rajab 1440,Tuesday,52,167
2019,3-Apr-19,27 Rajab 1440,Wednesday,52,164
2019,4-Apr-19,28 Rajab 1440,Thursday,50,161
2019,5-Apr-19,29 Rajab 1440,Friday,42,161
2019,6-Apr-19,1 Shaban 1440,Saturday,36,165
2019,7-Apr-19,2 Shaban 1440,Sunday,35,165
2019,8-Apr-19,3 Shaban 1440,Monday,34,156
2019,9-Apr-19,4 Shaban 1440,Tuesday,36,163
2019,10-Apr-19,5 Shaban 1440,Wednesday,42,165
2019,11-Apr-19,6 Shaban 1440,Thursday,46,166
2019,12-Apr-19,7 Shaban 1440,Friday,52,174
2019,13-Apr-19,8 Shaban 1440,Saturday,54,174
2019,14-Apr-19,9 Shaban 1440,Sunday,55,181
2019,15-Apr-19,10 Shaban 1440,Monday,56,185
2019,16-Apr-19,11 Shaban 1440,Tuesday,58,187
2019,17-Apr-19,12 Shaban 1440,Wednesday,60,178
2019,18-Apr-19,13 Shaban 1440,Thursday,60,178
2019,19-Apr-19,14 Shaban 1440,Friday,62,178
2019,20-Apr-19,15 Shaban 1440,Saturday,62,180
2019,21-Apr-19,16 Shaban 1440,Sunday,62,182
2019,22-Apr-19,17 Shaban 1440,Monday,62,183
2019,23-Apr-19,18 Shaban 1440,Tuesday,62,175
2019,24-Apr-19,19 Shaban 1440,Wednesday,62,169
2019,25-Apr-19,20 Shaban 1440,Thursday,62,166
2019,26-Apr-19,21 Shaban 1440,Friday,62,171
2019,27-Apr-19,22 Shaban 1440,Saturday,62,174
2019,28-Apr-19,23 Shaban 1440,Sunday,62,174
2019,29-Apr-19,24 Shaban 1440,Monday,62,174
2019,30-Apr-19,25 Shaban 1440,Tuesday,52,172
2019,1-May-19,26 Shaban 1440,Wednesday,52,168
2019,2-May-19,27 Shaban 1440,Thursday,46,170
2019,3-May-19,28 Shaban 1440,Friday,46,173
2019,4-May-19,29 Shaban 1440,Saturday,46,168
2019,5-May-19,30 Shaban 1440,Sunday,46,170
2019,6-May-19,1 Ramadan 1440,Monday,46,170
2019,7-May-19,2 Ramadan 1440,Tuesday,44,172
2019,8-May-19,3 Ramadan 1440,Wednesday,40,172
2019,9-May-19,4 Ramadan 1440,Thursday,40,176
2019,10-May-19,5 Ramadan 1440,Friday,40,175
2019,11-May-19,6 Ramadan 1440,Saturday,40,169
2019,12-May-19,7 Ramadan 1440,Sunday,40,169
2019,13-May-19,8 Ramadan 1440,Monday,40,169
2019,14-May-19,9 Ramadan 1440,Tuesday,40,162
2019,15-May-19,10 Ramadan 1440,Wednesday,40,164
2019,16-May-19,11 Ramadan 1440,Thursday,40,163
2019,17-May-19,12 Ramadan 1440,Friday,40,161
2019,18-May-19,13 Ramadan 1440,Saturday,40,161
2019,19-May-19,14 Ramadan 1440,Sunday,40,163
2019,20-May-19,15 Ramadan 1440,Monday,40,167
2019,21-May-19,16 Ramadan 1440,Tuesday,40,165
2019,22-May-19,17 Ramadan 1440,Wednesday,42,166
2019,23-May-19,18 Ramadan 1440,Thursday,42,160
2019,24-May-19,19 Ramadan 1440,Friday,42,160
2019,25-May-19,20 Ramadan 1440,Saturday,42,165
2019,26-May-19,21 Ramadan 1440,Sunday,42,167
2019,27-May-19,22 Ramadan 1440,Monday,42,172
2019,28-May-19,23 Ramadan 1440,Tuesday,42,172
2019,29-May-19,24 Ramadan 1440,Wednesday,38,175
2019,30-May-19,25 Ramadan 1440,Thursday,28,170
2019,31-May-19,26 Ramadan 1440,Friday,20,170
2019,1-Jun-19,27 Ramadan 1440,Saturday,20,172
2019,2-Jun-19,28 Ramadan 1440,Sunday,20,172
2019,3-Jun-19,29 Ramadan 1440,Monday,20,175
2019,4-Jun-19,1 Shawwal 1440,Tuesday,20,175
2019,5-Jun-19,2 Shawwal 1440,Wednesday,20,171
2019,6-Jun-19,3 Shawwal 1440,Thursday,20,168
2019,7-Jun-19,4 Shawwal 1440,Friday,20,164
2019,8-Jun-19,5 Shawwal 1440,Saturday,20,164
2019,9-Jun-19,6 Shawwal 1440,Sunday,20,160
2019,10-Jun-19,7 Shawwal 1440,Monday,20,160
2019,11-Jun-19,8 Shawwal 1440,Tuesday,14,157
2019,12-Jun-19,9 Shawwal 1440,Wednesday,12,155
2019,13-Jun-19,10 Shawwal 1440,Thursday,12,137
2019,14-Jun-19,11 Shawwal 1440,Friday,12,135
2019,15-Jun-19,12 Shawwal 1440,Saturday,10,130
2019,16-Jun-19,13 Shawwal 1440,Sunday,10,120
2019,17-Jun-19,14 Shawwal 1440,Monday,10,130
2019,18-Jun-19,15 Shawwal 1440,Tuesday,10,130
2019,19-Jun-19,16 Shawwal 1440,Wednesday,10,135
2019,20-Jun-19,17 Shawwal 1440,Thursday,10,142
2019,21-Jun-19,18 Shawwal 1440,Friday,10,135
2019,22-Jun-19,19 Shawwal 1440,Saturday,10,137
2019,23-Jun-19,20 Shawwal 1440,Sunday,10,139
2019,24-Jun-19,21 Shawwal 1440,Monday,10,129
2019,25-Jun-19,22 Shawwal 1440,Tuesday,10,123
2019,26-Jun-19,23 Shawwal 1440,Wednesday,10,125
2019,27-Jun-19,24 Shawwal 1440,Thursday,6,123
2019,28-Jun-19,25 Shawwal 1440,Friday,6,115
2019,29-Jun-19,26 Shawwal 1440,Saturday,6,115
2019,30-Jun-19,27 Shawwal 1440,Sunday,6,105
2019,1-Jul-19,28 Shawwal 1440,Monday,6,115
2019,2-Jul-19,29 Shawwal 1440,Tuesday,8,125
2019,3-Jul-19,30 Shawwal 1440,Wednesday,14,135
2019,4-Jul-19,1 Dhul Qadah 1440,Thursday,20,145
2019,5-Jul-19,2 Dhul Qadah 1440,Friday,20,143
2019,6-Jul-19,3 Dhul Qadah 1440,Saturday,20,135
2019,7-Jul-19,4 Dhul Qadah 1440,Sunday,15,135
2019,8-Jul-19,5 Dhul Qadah 1440,Monday,10,135
2019,9-Jul-19,6 Dhul Qadah 1440,Tuesday,10,135
2019,10-Jul-19,7 Dhul Qadah 1440,Wednesday,6,125
2019,11-Jul-19,8 Dhul Qadah 1440,Thursday,6,105
2019,12-Jul-19,9 Dhul Qadah 1440,Friday,8,95
2019,13-Jul-19,10 Dhul Qadah 1440,Saturday,8,100
2019,14-Jul-19,11 Dhul Qadah 1440,Sunday,12,118
2019,15-Jul-19,12 Dhul Qadah 1440,Monday,16,128
2019,16-Jul-19,13 Dhul Qadah 1440,Tuesday,18,121
2019,17-Jul-19,14 Dhul Qadah 1440,Wednesday,20,122
2019,18-Jul-19,15 Dhul Qadah 1440,Thursday,22,123
2019,19-Jul-19,16 Dhul Qadah 1440,Friday,22,125
2019,20-Jul-19,17 Dhul Qadah 1440,Saturday,24,125
2019,21-Jul-19,18 Dhul Qadah 1440,Sunday,24,125
2019,22-Jul-19,19 Dhul Qadah 1440,Monday,24,130
2019,23-Jul-19,20 Dhul Qadah 1440,Tuesday,26,125
2019,24-Jul-19,21 Dhul Qadah 1440,Wednesday,28,121
2019,25-Jul-19,22 Dhul Qadah 1440,Thursday,28,121
2019,26-Jul-19,23 Dhul Qadah 1440,Friday,30,119
2019,27-Jul-19,24 Dhul Qadah 1440,Saturday,30,122
2019,28-Jul-19,25 Dhul Qadah 1440,Sunday,31,126
2019,29-Jul-19,26 Dhul Qadah 1440,Monday,32,120
2019,30-Jul-19,27 Dhul Qadah 1440,Tuesday,32,115
2019,31-Jul-19,28 Dhul Qadah 1440,Wednesday,34,115
2019,1-Aug-19,29 Dhul Qadah 1440,Thursday,34,115
2019,2-Aug-19,1 Dhul Hijjah 1440,Friday,34,110
2019,3-Aug-19,2 Dhul Hijjah 1440,Saturday,34,115
2019,4-Aug-19,3 Dhul Hijjah 1440,Sunday,34,132
2019,5-Aug-19,4 Dhul Hijjah 1440,Monday,36,145
2019,6-Aug-19,5 Dhul Hijjah 1440,Tuesday,42,155
2019,7-Aug-19,6 Dhul Hijjah 1440,Wednesday,42,167
2019,8-Aug-19,7 Dhul Hijjah 1440,Thursday,44,165
2019,9-Aug-19,8 Dhul Hijjah 1440,Friday,46,168
2019,10-Aug-19,9 Dhul Hijjah 1440,Saturday,46,172
2019,11-Aug-19,10 Dhul Hijjah 1440,Sunday,46,185
2019,12-Aug-19,11 Dhul Hijjah 1440,Monday,46,190
2019,13-Aug-19,12 Dhul Hijjah 1440,Tuesday,46,195
2019,14-Aug-19,13 Dhul Hijjah 1440,Wednesday,46,195
2019,15-Aug-19,14 Dhul Hijjah 1440,Thursday,46,195
2019,16-Aug-19,15 Dhul Hijjah 1440,Friday,50,185
2019,17-Aug-19,16 Dhul Hijjah 1440,Saturday,52,176
2019,18-Aug-19,17 Dhul Hijjah 1440,Sunday,52,172
2019,19-Aug-19,18 Dhul Hijjah 1440,Monday,52,170
2019,20-Aug-19,19 Dhul Hijjah 1440,Tuesday,52,168
2019,21-Aug-19,20 Dhul Hijjah 1440,Wednesday,52,168
2019,22-Aug-19,21 Dhul Hijjah 1440,Thursday,52,170
2019,23-Aug-19,22 Dhul Hijjah 1440,Friday,52,165
2019,24-Aug-19,23 Dhul Hijjah 1440,Saturday,52,158
2019,25-Aug-19,24 Dhul Hijjah 1440,Sunday,50,157
2019,26-Aug-19,25 Dhul Hijjah 1440,Monday,48,159
2019,27-Aug-19,26 Dhul Hijjah 1440,Tuesday,44,162
2019,28-Aug-19,27 Dhul Hijjah 1440,Wednesday,44,165
2019,29-Aug-19,28 Dhul Hijjah 1440,Thursday,44,170
2019,30-Aug-19,29 Dhul Hijjah 1440,Friday,44,172
2019,31-Aug-19,1 Muharram 1441,Saturday,44,165
2019,1-Sep-19,2 Muharram 1441,Sunday,44,165
2019,2-Sep-19,3 Muharram 1441,Monday,44,153
2019,3-Sep-19,4 Muharram 1441,Tuesday,44,158
2019,4-Sep-19,5 Muharram 1441,Wednesday,44,167
2019,5-Sep-19,6 Muharram 1441,Thursday,46,167
2019,6-Sep-19,7 Muharram 1441,Friday,46,160
2019,7-Sep-19,8 Muharram 1441,Saturday,46,160
2019,8-Sep-19,9 Muharram 1441,Sunday,46,166
2019,9-Sep-19,10 Muharram 1441,Monday,46,170
2019,10-Sep-19,11 Muharram 1441,Tuesday,46,172
2019,11-Sep-19,12 Muharram 1441,Wednesday,48,172
2019,12-Sep-19,13 Muharram 1441,Thursday,50,172
2019,13-Sep-19,14 Muharram 1441,Friday,54,182
2019,14-Sep-19,15 Muharram 1441,Saturday,54,193
2019,15-Sep-19,16 Muharram 1441,Sunday,56,187
2019,16-Sep-19,17 Muharram 1441,Monday,58,190
2019,17-Sep-19,18 Muharram 1441,Tuesday,58,190
2019,18-Sep-19,19 Muharram 1441,Wednesday,60,192
2019,19-Sep-19,20 Muharram 1441,Thursday,60,192
2019,20-Sep-19,21 Muharram 1441,Friday,60,200
2019,21-Sep-19,22 Muharram 1441,Saturday,60,200
2019,22-Sep-19,23 Muharram 1441,Sunday,62,210
2019,23-Sep-19,24 Muharram 1441,Monday,64,212
2019,24-Sep-19,25 Muharram 1441,Tuesday,66,215
2019,25-Sep-19,26 Muharram 1441,Wednesday,66,195
2019,26-Sep-19,27 Muharram 1441,Thursday,66,180
2019,27-Sep-19,28 Muharram 1441,Friday,56,165
2019,28-Sep-19,29 Muharram 1441,Saturday,58,175
2019,29-Sep-19,30 Muharram 1441,Sunday,58,182
2019,30-Sep-19,1 Safar 1441,Monday,58,180
2019,1-Oct-19,2 Safar 1441,Tuesday,56,172
2019,2-Oct-19,3 Safar 1441,Wednesday,52,160
2019,3-Oct-19,4 Safar 1441,Thursday,52,167
2019,4-Oct-19,5 Safar 1441,Friday,52,162
2019,5-Oct-19,6 Safar 1441,Saturday,52,156
2019,6-Oct-19,7 Safar 1441,Sunday,49,141
2019,7-Oct-19,8 Safar 1441,Monday,46,150
2019,8-Oct-19,9 Safar 1441,Tuesday,36,140
2019,9-Oct-19,10 Safar 1441,Wednesday,32,135
2019,10-Oct-19,11 Safar 1441,Thursday,32,142
2019,11-Oct-19,12 Safar 1441,Friday,32,142
2019,12-Oct-19,13 Safar 1441,Saturday,34,145
2019,13-Oct-19,14 Safar 1441,Sunday,34,150
2019,14-Oct-19,15 Safar 1441,Monday,34,140
2019,15-Oct-19,16 Safar 1441,Tuesday,36,137
2019,16-Oct-19,17 Safar 1441,Wednesday,38,150
2019,17-Oct-19,18 Safar 1441,Thursday,38,150
2019,18-Oct-19,19 Safar 1441,Friday,40,142
2019,19-Oct-19,20 Safar 1441,Saturday,42,150
2019,20-Oct-19,21 Safar 1441,Sunday,42,148
2019,21-Oct-19,22 Safar 1441,Monday,42,145
2019,22-Oct-19,23 Safar 1441,Tuesday,42,145
2019,23-Oct-19,24 Safar 1441,Wednesday,42,150
2019,24-Oct-19,25 Safar 1441,Thursday,42,148
2019,25-Oct-19,26 Safar 1441,Friday,42,145
2019,26-Oct-19,27 Safar 1441,Saturday,36,145
2019,27-Oct-19,28 Safar 1441,Sunday,32,145
2019,28-Oct-19,29 Safar 1441,Monday,28,152
2019,29-Oct-19,1 Rabi Al-Awwal 1441,Tuesday,32,155
2019,30-Oct-19,2 Rabi Al-Awwal 1441,Wednesday,34,162
2019,31-Oct-19,3 Rabi Al-Awwal 1441,Thursday,36,157
2019,1-Nov-19,4 Rabi Al-Awwal 1441,Friday,38,153
2019,2-Nov-19,5 Rabi Al-Awwal 1441,Saturday,38,151
2019,3-Nov-19,6 Rabi Al-Awwal 1441,Sunday,38,152
2019,4-Nov-19,7 Rabi Al-Awwal 1441,Monday,38,156
2019,5-Nov-19,8 Rabi Al-Awwal 1441,Tuesday,38,158
2019,6-Nov-19,9 Rabi Al-Awwal 1441,Wednesday,34,153
2019,7-Nov-19,10 Rabi Al-Awwal 1441,Thursday,32,148
2019,8-Nov-19,11 Rabi Al-Awwal 1441,Friday,28,151
2019,9-Nov-19,12 Rabi Al-Awwal 1441,Saturday,24,151
2019,10-Nov-19,13 Rabi Al-Awwal 1441,Sunday,24,152
2019,11-Nov-19,14 Rabi Al-Awwal 1441,Monday,24,148
2019,12-Nov-19,15 Rabi Al-Awwal 1441,Tuesday,24,148
2019,13-Nov-19,16 Rabi Al-Awwal 1441,Wednesday,24,148
2019,14-Nov-19,17 Rabi Al-Awwal 1441,Thursday,26,143
2019,15-Nov-19,18 Rabi Al-Awwal 1441,Friday,26,143
2019,16-Nov-19,19 Rabi Al-Awwal 1441,Saturday,30,147
2019,17-Nov-19,20 Rabi Al-Awwal 1441,Sunday,30,148
2019,18-Nov-19,21 Rabi Al-Awwal 1441,Monday,30,143
2019,19-Nov-19,22 Rabi Al-Awwal 1441,Tuesday,32,144
2019,20-Nov-19,23 Rabi Al-Awwal 1441,Wednesday,32,146
2019,21-Nov-19,24 Rabi Al-Awwal 1441,Thursday,34,143
2019,22-Nov-19,25 Rabi Al-Awwal 1441,Friday,34,137
2019,23-Nov-19,26 Rabi Al-Awwal 1441,Saturday,30,140
2019,24-Nov-19,27 Rabi Al-Awwal 1441,Sunday,26,135
2019,25-Nov-19,28 Rabi Al-Awwal 1441,Monday,24,134
2019,26-Nov-19,29 Rabi Al-Awwal 1441,Tuesday,20,137
2019,27-Nov-19,30 Rabi Al-Awwal 1441,Wednesday,16,137
2019,28-Nov-19,1 Rabi Al-Thani,Thursday,18,133
2019,29-Nov-19,2 Rabi Al-Thani,Friday,20,129
2019,30-Nov-19,3 Rabi Al-Thani,Saturday,20,123
2019,1-Dec-19,4 Rabi Al-Thani,Sunday,18,125
2019,2-Dec-19,5 Rabi Al-Thani,Monday,16,125
2019,3-Dec-19,6 Rabi Al-Thani,Tuesday,16,124
2019,4-Dec-19,7 Rabi Al-Thani,Wednesday,16,123
2019,5-Dec-19,8 Rabi Al-Thani,Thursday,16,123
2019,6-Dec-19,9 Rabi Al-Thani,Friday,26,120
2019,7-Dec-19,10 Rabi Al-Thani,Saturday,26,125
2019,8-Dec-19,11 Rabi Al-Thani,Sunday,26,127
2019,9-Dec-19,12 Rabi Al-Thani,Monday,26,132
2019,10-Dec-19,13 Rabi Al-Thani,Tuesday,26,132
2019,11-Dec-19,14 Rabi Al-Thani,Wednesday,26,128
2019,12-Dec-19,15 Rabi Al-Thani,Thursday,26,120
2019,13-Dec-19,16 Rabi Al-Thani,Friday,26,127
2019,14-Dec-19,17 Rabi Al-Thani,Saturday,26,127
2019,15-Dec-19,18 Rabi Al-Thani,Sunday,26,122
2019,16-Dec-19,19 Rabi Al-Thani,Monday,26,118
2019,17-Dec-19,20 Rabi Al-Thani,Tuesday,14,115
2019,18-Dec-19,21 Rabi Al-Thani,Wednesday,16,123
2019,19-Dec-19,22 Rabi Al-Thani,Thursday,22,130
2019,20-Dec-19,23 Rabi Al-Thani,Friday,26,142
2019,21-Dec-19,24 Rabi Al-Thani,Saturday,32,147
2019,22-Dec-19,25 Rabi Al-Thani,Sunday,32,147
2019,23-Dec-19,26 Rabi Al-Thani,Monday,32,139
2019,24-Dec-19,27 Rabi Al-Thani,Tuesday,26,130
2019,25-Dec-19,28 Rabi Al-Thani,Wednesday,26,138
2019,26-Dec-19,29 Rabi Al-Thani,Thursday,26,150
2019,27-Dec-19,1 Jumada Al-Awwal,Friday,26,150
2019,28-Dec-19,2 Jumada Al-Awwal,Saturday,26,142
2019,29-Dec-19,3 Jumada Al-Awwal,Sunday,22,145
2019,30-Dec-19,4 Jumada Al-Awwal,Monday,16,142
2019,31-Dec-19,5 Jumada Al-Awwal,Tuesday,16,142
2020,1-Jan-20,6 Jumada Al-Awwal,Wednesday,18,150
2020,2-Jan-20,7 Jumada Al-Awwal,Thursday,18,140
2020,3-Jan-20,8 Jumada Al-Awwal,Friday,14,143
2020,4-Jan-20,9 Jumada Al-Awwal,Saturday,14,137
2020,5-Jan-19,29 Rabi Al-Thani,Sunday,14,135
2020,6-Jan-20,11 Jumada Al-Awwal,Monday,14,138
2020,7-Jan-20,12 Jumada Al-Awwal,Tuesday,14,142
2020,8-Jan-20,13 Jumada Al-Awwal,Wednesday,16,145
2020,9-Jan-20,14 Jumada Al-Awwal,Thursday,20,145
2020,10-Jan-20,15 Jumada Al-Awwal,Friday,22,145
2020,11-Jan-20,16 Jumada Al-Awwal,Saturday,24,150
2020,12-Jan-19,6 Jumada Al-Awwal,Sunday,24,150
2020,13-Jan-20,18 Jumada Al-Awwal,Monday,26,152
2020,14-Jan-20,19 Jumada Al-Awwal,Tuesday,28,157
2020,15-Jan-20,20 Jumada Al-Awwal,Wednesday,32,157
2020,16-Jan-20,21 Jumada Al-Awwal,Thursday,32,158
2020,17-Jan-20,22 Jumada Al-Awwal,Friday,32,150
2020,18-Jan-20,23 Jumada Al-Awwal,Saturday,24,140
2020,19-Jan-19,13 Jumada Al-Awwal,Sunday,28,150
2020,20-Jan-20,25 Jumada Al-Awwal,Monday,32,167
2020,21-Jan-20,26 Jumada Al-Awwal,Tuesday,32,170
2020,22-Jan-20,27 Jumada Al-Awwal,Wednesday,22,165
2020,23-Jan-20,28 Jumada Al-Awwal,Thursday,22,162
2020,24-Jan-20,29 Jumada Al-Awwal,Friday,24,166
2020,25-Jan-20,30 Jumada Al-Awwal,Saturday,26,170
2020,26-Jan-19,20 Jumada Al-Awwal,Sunday,28,177
2020,27-Jan-20,2 Jumada Al-Thani,Monday,28,168
2020,28-Jan-20,3 Jumada Al-Thani,Tuesday,30,168
2020,29-Jan-20,4 Jumada Al-Thani,Wednesday,30,161
2020,30-Jan-20,5 Jumada Al-Thani,Thursday,32,167
2020,31-Jan-20,6 Jumada Al-Thani,Friday,32,175
2020,1-Feb-20,7 Jumada Al-Thani,Saturday,34,170
2020,2-Feb-20,8 Jumada Al-Thani,Sunday,34,164
2020,3-Feb-20,9 Jumada Al-Thani,Monday,34,166
2020,4-Feb-20,10 Jumada Al-Thani,Tuesday,36,166
2020,5-Feb-20,11 Jumada Al-Thani,Wednesday,36,166
2020,6-Feb-20,12 Jumada Al-Thani,Thursday,36,167
2020,7-Feb-20,13 Jumada Al-Thani,Friday,38,167
2020,8-Feb-20,14 Jumada Al-Thani,Saturday,38,170
2020,9-Feb-20,15 Jumada Al-Thani,Sunday,38,157
2020,10-Feb-20,16 Jumada Al-Thani,Monday,38,164
2020,11-Feb-20,17 Jumada Al-Thani,Tuesday,34,160
2020,12-Feb-20,18 Jumada Al-Thani,Wednesday,34,164
2020,13-Feb-20,19 Jumada Al-Thani,Thursday,34,157
2020,14-Feb-20,20 Jumada Al-Thani,Friday,34,157
2020,15-Feb-20,21 Jumada Al-Thani,Saturday,34,154
2020,16-Feb-20,22 Jumada Al-Thani,Sunday,34,150
2020,17-Feb-20,23 Jumada Al-Thani,Monday,34,154
2020,18-Feb-20,24 Jumada Al-Thani,Tuesday,34,154
